EN Name,[TBD] Name
"Ape Academy (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
"Ape Academy 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (PSP) (PSN)",
Ape Escape - On the Loose (USA) (PSP) (PSN),
"Ape Escape P (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
Ape Quest (USA) (DLC),
Ape Quest (Europe) (DLC),
"Ape Quest (Asia) (En,Zh) (DLC)",
Ape Quest (USA) (Demo) (PSP) (PSN),
Ape Quest (Europe) (Demo) (PSP) (PSN),
"Ape Quest (Asia) (En,Zh) (PSP) (PSN)",
"Aqua Panic (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (PSN)",
Aquattack! (USA) (minis) (PSN),
Aquattack! (Europe) (minis) (PSN),
Arcade Air Hockey & Bowling (USA) (minis) (PSN),
Arcade Air Hockey & Bowling (Europe) (minis) (PSN),
Arcade Darts (USA) (minis) (PSN),
Arcade Darts (Europe) (minis) (PSN),
Arcade Essentials (USA) (minis) (PSN),
Arcade Essentials (Europe) (minis) (PSN),
Arcade Essentials (Japan) (PSN),
Arcade Essentials Evolution (USA) (minis) (PSN),
Arcade Essentials Evolution (Europe) (minis) (PSN),
Arcade Pool (USA) (minis) (PSN),
Arcade Pool & Snooker (Europe) (minis) (PSN),
Archer Maclean's Mercury (USA) (PSP) (PSN),
"Archer Maclean's Mercury (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
Archibald's Adventures (USA) (minis) (PSN),
Archibald's Adventures (Europe) (minis) (PSN),
Arctic Adventures - Polar's Puzzles (USA) (minis) (PSN),
"Arctic Adventures - Polar's Puzzles (Europe) (En,Fr,De,Es,It) (minis) (PSN)",
"Armored Core - Formula Front International (Japan) (En,Ja) (PSP) (PSN)",
Armored Core - Last Raven Portable (USA) (PSP) (PSN),
Armored Core - Last Raven Portable (Europe) (PSP) (PSN),
Armored Core - Silent Line Portable (USA) (PSP) (PSN),
Armored Core - Silent Line Portable (Europe) (PSN),
Armored Core 3 Portable (USA) (PSP) (PSN),
Armored Core 3 Portable (Europe) (PSP) (PSN),
Army of Two - The 40th Day (USA) (PSP) (PSN),
Art of Fighting (USA) (NG) (PSN),
Art of Fighting (Europe) (NG) (PSN),
ASO II (Japan) (NG) (PSN),
"Asphalt - Urban GT 2 (Europe) (En,Fr,De,Es,It) (v1.01) (PSP) (PSN)",
Assassin's Creed - Bloodlines (Europe) (PSPgo Promo) (PSP) (PSN),
Assassin's Creed - Bloodlines (USA) (PSP) (PSN),
Assassin's Creed - Bloodlines (Europe) (PSP) (PSN),
Astro Boy - The Video Game (USA) (PSP) (PSN),
Athena (USA) (minis) (PSN),
Athena (Europe) (minis) (PSN),
Auditorium (USA) (PSP) (PSN),
AvengeXX (Europe) (PSP) (PSN),
Ayesha no Atelier - Tasogare no Daichi no Renkinjutsushi - Hatsutaiken Guide Book (Japan) (DLC),
Ayesha no Atelier - Tasogare no Daichi no Renkinjutsushi - Hatsutaiken Guide Book (Japan) (PSN),
"B-Boy (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
BABEL - The King of the Blocks (Europe) (minis) (PSN),
BABEL - The King of the Blocks (USA) (minis) (PSN),
Bakumatsu Revolution (Japan) (PSN),
Bakumatsu Rock (Japan) (PSP) (PSN),
Ballpen Koujou 2 (Japan) (minis) (PSN),
Baseball Stars (Japan) (NG) (PSN),
Baseball Stars 2 (USA) (NG) (PSN),
Baseball Stars 2 (Japan) (NG) (PSN),
Baseball Stars Professional (USA) (NG) (PSN),
Baseball Stars Professional (Europe) (NG) (PSN),
Basha Baloot (Europe) (minis) (PSN),
Basha Baloot (Europe) (v1.12) (PSN),
Basha Card Game Collection (Europe) (minis) (PSN),
Basha Card Game Collection (Europe) (v2.00) (PSN),
Basha Tarneeb (Europe) (minis) (PSN),
Basha Trix (Europe) (minis) (PSN),
Bashi Blocks (Europe) (minis) (PSN),
Bashi Blocks (USA) (minis) (PSN),
Batman - Arkham Asylum - Road to Arkham (USA) (Promo) (Digital Comic) (PSN),
Battle Ace (Japan) (DLC),
Battle Ace (Japan) (PCE) (PSN),
Battle Dodgeball 3 (Japan) (PSP) (PSN),
Battle Pinball (Japan) (minis) (PSN),
Battle Poker (USA) (minis) (PSN),
Battle Poker (USA) (v2) (minis) (PSN),
Beach Buzzin' Chopper (Europe) (minis) (PSN),
Beam 'em Up (Europe) (minis) (PSN),
Beam 'em Up (USA) (minis) (PSN),
Beaterator (USA) (PSN),
Beaterator (Europe) (PSN),
Beats (USA) (PSP) (PSN),
"Beats (Korea) (En,Zh,Ko) (PSP) (PSN)",
Beats (Europe) (PSP) (PSN),
"Beats (Asia) (En,Zh,Ko) (PSP) (PSN)",
Bee Wars (Europe) (minis) (PSN),
Bejeweled 2 (USA) (PSP) (PSN),
"Bejeweled 2 (Europe) (En,Fr,De,Es,It) (PSN)",
"Ben 10 - Alien Force (USA) (En,Fr,De,Es,It) (PSP) (PSN)",
Ben 10 - Alien Force - Vilgax Attacks (USA) (PSP) (PSN),
Ben 10 - Protector of Earth (USA) (PSP) (PSN),
Ben 10 - Ultimate Alien - Cosmic Destruction (USA) (PSP) (PSN),
Benkei Gaiden (Japan) (DLC),
Benkei Gaiden (Japan) (PCE) (PSN),
Bermuda Triangle (USA) (minis) (PSN),
Bermuda Triangle (Europe) (minis) (PSN),
Best of Solitaire (USA) (minis) (PSN),
Best of Solitaire (Europe) (minis) (PSN),
Beta Bloc (USA) (PSP) (PSN),
Beta Bloc (Europe) (PSP) (PSN),
"Bigs 2, The (Europe) (PSN)",
Bijin Tokei Portable (Japan) (PSN),
Bingo Mashin (Japan) (PSN),
Black Rock Shooter - The Game (USA) (PSN),
Black Rock Shooter - The Game (Europe) (PSN),
Blade Dancer - Lineage of Light (USA) (PSP) (PSN),
Blast Off (USA) (minis) (PSN),
Blast Off (Europe) (minis) (PSN),
Blast Off (USA) (v2) (minis) (PSN),
BlazBlue - Calamity Trigger Portable (USA) (PSP) (PSN),
BlazBlue - Continuum Shift II (Japan) (PSN),
"BlazBlue - Continuum Shift II (USA) (En,Ja,Zh,Ko) (PSP) (PSN)",
Blazing Lazers (Japan) (DLC),
Blazing Lazers (Japan) (PCE) (PSN),
Blazing Souls - Accelate (USA) (PSP) (PSN),
Blazing Souls - Accelate (Europe) (PSP) (PSN),
Bleach - Heat the Soul 6 (Japan) (PSP) (PSN),
Bleach - Soul Carnival (Japan) (PSN),
Bleach - Soul Carnival 2 (Japan) (PSN),
Blimp - The Flying Adventures (Europe) (minis) (PSN),
Blimp - The Flying Adventures (USA) (minis) (PSN),
Block Cascade Fusion (Europe) (minis) (PSN),
Block Cascade Fusion (USA) (minis) (PSN),
Blood Bowl (Europe) (v2) (PSN),
Bloons (USA) (minis) (PSN),
Bloons (Europe) (minis) (PSN),
Bloons (Europe) (v2) (minis) (PSN),
Bloons TD (Europe) (minis) (PSN),
Bloons TD (USA) (minis) (PSN),
Boku wa Kimi Dake wo Mitsumeru (Japan) (PSN),
Bomberman (USA) (PSP) (PSN),
Bomberman '94 (USA) (DLC),
Bomberman '94 (Japan) (DLC),
Bomberman '94 (USA) (TGX) (PSN),
Bomberman '94 (Japan) (PCE) (PSN),
Bomberman Land (USA) (PSP) (PSN),
Bonk's Adventure (USA) (DLC),
Bonk's Adventure (USA) (TGX) (PSN),
Boom Beats (USA) (minis) (PSN),
Boom Beats (Europe) (minis) (PSN),
BounceBack (Europe) (minis) (PSN),
Bowling 3D (USA) (minis) (PSN),
"Bowling 3D (Europe) (En,Fr,De,Es,It) (minis) (PSN)",
Bowling 3D (USA) (v2) (minis) (PSN),
"Bowling 3D (Europe) (En,Fr,De,Es,It) (v2) (minis) (PSN)",
Brain Challenge (USA) (PSP) (PSN),
Brain Challenge (Japan) (PSP) (PSN),
Brain Challenge (Europe) (PSP) (PSN),
Brainpipe (Europe) (minis) (PSN),
Brainpipe (USA) (minis) (PSN),
Brainpipe (Europe) (v2) (minis) (PSN),
Brandish - The Dark Revenant (USA) (PSP) (PSN),
Brandish - The Dark Revenant (Europe) (PSN),
Brave Story - New Traveler (USA) (PSP) (PSN),
BreakQuest (Europe) (minis) (PSN),
BreakQuest (USA) (minis) (PSN),
BreakQuest (Europe) (v2) (minis) (PSN),
BreakQuest (USA) (v2) (minis) (PSN),
BreakQuest - Extra Evolution (USA) (minis) (PSN),
BreakQuest - Extra Evolution (Europe) (minis) (PSN),
Breath of Fire III (Europe) (PSP) (PSN),
Breath of Fire III (Japan) (v1.02) (PSP) (PSN),
Brick Breaker (Europe) (minis) (PSN),
Brick Breaker (USA) (minis) (PSN),
Brothers in Arms - D-Day (USA) (PSP) (PSN),
Brunswick Pro Bowling (USA) (PSP) (PSN),
Bubble Trubble (USA) (minis) (PSN),
Bubble Trubble (Europe) (minis) (PSN),
Buji Rock Festival (Japan) (minis) (PSN),
Bunny Dodge (USA) (minis) (PSN),
Bunny Dodge (Europe) (minis) (PSN),
Bunny Dodge (Japan) (minis) (PSN),
Burnin' Rubber (USA) (minis) (PSN),
Burnout - Dominator - Carnival City Level Pack (Europe) (DLC),
Burnout - Dominator - Red Gate Level Pack (Europe) (DLC),
Burnout Dominator (USA) (PSP) (PSN),
Burnout Dominator (Europe) (PSN),
Burnout Legends (USA) (PSN),
"Burnout Legends (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
Burnout Legends (Japan) (v1.01) (PSP) (PSN),
Busou Shinki - Battle Masters (Japan) (PSP) (PSN),
Busy Sweets Factory (USA) (minis) (PSN),
"Buzz! Brain Bender (Europe) (Sv,No,Da,Fi) (PSP) (PSN)",
"Buzz! Brain Bender (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
"Buzz! Brain of Switzerland (Europe) (De,It) (PSP) (PSN)",
Buzz! Brain of the World (Europe) (PSN),
Buzz! Deutschlands Superquiz (Germany) (v1.01) (PSP) (PSN),
Buzz! Quiz World (Italy) (DLC),
Buzz! Quiz World (USA) (PSP) (PSN),
"Buzz! Quiz World (Europe) (En,Pl) (PSP) (PSN)",
"Buzz! Quiz World (Europe) (Ru,Hr) (PSP) (PSN)",
Buzz! Quiz World (Europe) (PSN),
Buzz! Quiz World - Comedy Movies Quiz (Australia) (DLC),
Buzz! Quiz World - Deutsche Kultur Quiz (Germany) (DLC),
Buzz! Quiz World - Video Games Quiz (Australia) (DLC),
Buzz! The Ultimate Music Quiz (Italy) (DLC),
"Buzz! The Ultimate Music Quiz (Europe) (De,It) (v1.02) (PSP) (PSN)",
Buzz! The Ultimate Music Quiz - Celebrities Quiz (Europe) (DLC),
Buzz! To Apolyto Mousiko Quiz (Greece) (PSP) (PSN),
Cabela's African Safari (USA) (PSP) (PSN),
Cabela's Dangerous Hunts - Ultimate Challenge (USA) (PSP) (PSN),
Cabela's North American Adventures (USA) (PSP) (PSN),
"Call of Duty - Roads to Victory (USA) (En,Ja,Fr,De,Es,It) (PSP) (PSN)",
Canabalt (Europe) (minis) (PSN),
Canabalt (USA) (minis) (PSN),
Capcom Classics Collection Reloaded (USA) (PSP) (PSN),
Capcom Classics Collection Reloaded (Europe) (v1.01) (PSP) (PSN),
Capcom Classics Collection Remixed (USA) (PSP) (PSN),
Capcom Classics Collection Remixed (Europe) (v1.01) (PSP) (PSN),
Capcom Puzzle World (USA) (PSP) (PSN),
Capcom Puzzle World (Europe) (PSP) (PSN),
Car Jack Streets (USA) (minis) (PSN),
Car Jack Streets (Europe) (minis) (PSN),
Card Shark (Europe) (minis) (PSN),
Card Shark (USA) (minis) (PSN),
Carnage Heart EXA (USA) (PSN),
Carnivores - Dinosaur Hunter (USA) (minis) (PSN),
Carnivores - Dinosaur Hunter (Europe) (minis) (PSN),
Carnivores - Dinosaur Hunter (Europe) (v2) (minis) (PSN),
Carnivores - Dinosaur Hunter (USA) (v2) (minis) (PSN),
Carnivores - Dinosaur Hunter (USA) (v3.00) (PSN),
Carnivores - Dinosaur Hunter (Europe) (v3.00) (PSN),
Carnivores - Ice Age (Europe) (minis) (PSN),
Carnivores - Ice Age (USA) (minis) (PSN),
Carnivores - Ice Age (Europe) (v2) (minis) (PSN),
Cars (Europe) (v1.01) (PSP) (PSN),
Castle Rustle (Europe) (PSN),
Castle Rustle (Europe) (Ru) (PSN),
Castlevania - The Dracula X Chronicles (USA) (PSN),
"Castlevania - The Dracula X Chronicles (Europe) (En,Fr,De,Es,It) (v1.03) (PSP) (PSN)",
Caterpillar (USA) (minis) (PSN),
Caterpillar (Europe) (minis) (PSN),
Chameleon (USA) (PSP) (PSN),
Championship Manager 2006 (Europe) (PSP) (PSN),
Championship Manager 2010 Express (Europe) (minis) (PSN),
Chaos;Head Noah (Japan) (PSP) (PSN),
Charge! Tank Squad (USA) (minis) (PSN),
Charge! Tank Squad (Europe) (minis) (PSN),
Chessmaster - The Art of Learning (Europe) (PSN),
Chiki Chiki Boys (Japan) (DLC),
Chiki Chiki Boys (Japan) (PCE) (PSN),
Cho Aniki (Japan) (DLC),
Cho Aniki (Japan) (PCE) (PSN),
Cho Aniki Zero (USA) (PSN),
Chopper I (USA) (minis) (PSN),
"Circles, Circles, Circles (USA) (minis) (PSN)",
"Circles, Circles, Circles (Europe) (minis) (PSN)",
Cladun - This is an RPG! (USA) (PSP) (PSN),
Cladun - This is an RPG! (Europe) (PSP) (PSN),
Cladun x2 (USA) (PSP) (PSN),
Class of Heroes (USA) (PSP) (PSN),
Class of Heroes 2 (USA) (PSP) (PSN),
Class of Heroes 2 (USA) (v2) (PSP) (PSN),
Classic Dungeon - Fuyoku no Masoujin (Japan) (PSN),
Coconut Dodge (Europe) (minis) (PSN),
Coconut Dodge (USA) (minis) (PSN),
Coded Arms (USA) (PSP) (PSN),
Cohort Chess (USA) (minis) (PSN),
Cohort Chess (Europe) (minis) (PSN),
Colin McRae - DiRT 2 (USA) (PSP) (PSN),
"Colin McRae Rally 2005 Plus (Europe) (En,Fr,De,Es,It) (PSP) (PSN)",
"Con, The (USA) (PSP) (PSN)",
Conception - Ore no Kodomo o Unde Kure! (Japan) (Demo) (PSN),
Core Blaster (Europe) (minis) (PSN),
Core Blaster (USA) (minis) (PSN),
Corpse Party (USA) (PSN),
Corpse Party (Europe) (PSN),
Corpse Party - Blood Covered - Repeated Fear (Japan) (DL Version) (PSN),
Corpse Party - Book of Shadows (USA) (PSN),
Corpse Party - Book of Shadows (Europe) (PSN),
Corpse Party - Book of Shadows (Japan) (DL Version) (PSN),
Cover Girl (World) (DLC),
"Crash - Mind Over Mutant (USA) (En,Fr) (v1.01) (PSP) (PSN)",
Crash of the Titans (USA) (v1.01) (PSP) (PSN),
Crash Tag Team Racing (USA) (v1.01) (PSP) (PSN),
Crazy Taxi - Double Punch (Japan) (PSP) (PSN),
Crazy Taxi - Fare Wars (USA) (PSP) (PSN),
Crazy Taxi - Fare Wars (Europe) (PSN),
Creature Defense (USA) (PSP) (PSN),
Crime Spree (Europe) (minis) (PSN),
Crimson Gem Saga (USA) (PSN),
Crimson Room Reverse (USA) (PSP) (PSN),
Crush (USA) (PSN),
Crush (Europe) (PSN),
"Cryptics, The (USA) (PSN)",
"Cryptics, The (Europe) (PSN)",
Crystal Defenders (Europe) (PSP) (PSN),
Crystal Defenders (USA) (PSP) (PSN),
Crystal Defenders (Japan) (PSP) (PSN),
Crystal Mines (Europe) (PSN),
Cube (USA) (PSP) (PSN),
Cube - 3D Puzzle Mayhem (Europe) (PSN),
"Cubixx (Europe) (En,Fr,De,Es,It) (minis) (PSN)",
Cubixx (USA) (minis) (PSN),
Custom Drive (Japan) (PSP) (PSN),
D-Cube Planet (USA) (minis) (PSN),
D-Cube Planet (Europe) (minis) (PSN),
Dai Makai-Mura (Japan) (DLC),
Dai Makai-Mura (Japan) (PCE) (PSN),
Dai-2-Ji Super Robot Taisen Z Hakai-hen (Japan) (PSP) (PSN),
Dai-2-Ji Super Robot Taisen Z Saisei-hen (Japan) (PSP) (PSN),
Danball Senki Boost (Japan) (PSP) (PSN),
Danball Senki W (Japan) (PSN),
Danball Senki W (Japan) (v2.00) (PSN),
Dango Sanshimai (Japan) (minis) (PSN),
Dante's Inferno (Europe) (PSP) (PSN),
Dante's Inferno (USA) (PSP) (PSN),
Dante's Inferno - Shinkyoku Jigoku-Hen (Japan) (PSN),
Darkstalkers Chronicle - The Chaos Tower (USA) (PSP) (PSN),
Darkstalkers Chronicle - The Chaos Tower (Europe) (PSP) (PSN),
Daxter (Europe) (PSN),
Daxter (USA) (PSN),
Days of Thunder (USA) (minis) (PSN),
Dead Head Fred (Europe) (PSP) (PSN),
Dead Head Fred (USA) (PSP) (PSN),
Dead or Alive - Paradise (USA) (PSP) (PSN),
Dead or Alive - Paradise (Japan) (PSP) (PSN),
Death Jr. (USA) (PSP) (PSN),
Death Jr. II - Root of Evil (USA) (PSP) (PSN),
Def Jam - Fight for NY - The Takeover (USA) (PSN),
Defenders of the Mystic Garden (USA) (minis) (PSN),
Defenders of the Mystic Garden (Europe) (minis) (PSN),
Deflector (USA) (minis) (PSN),
Deflector (Europe) (minis) (PSN),
Demo Koushin (Japan) (minis) (PSN),
Dengeki Ciel nosurge Dai-1-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-1-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-10-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-10-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-11-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-11-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-2-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-2-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-3-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-3-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-4-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-4-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-5-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-5-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-6-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-6-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-7-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-7-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-8-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-8-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Dai-9-Gou (Japan) (DLC),
Dengeki Ciel nosurge Dai-9-Gou (Japan) (PlayView) (PSN),
Dengeki Ciel Nosurge Zoukangou Vol.1 - Ongaku to Kioku no Kenkyuujo (Japan) (DLC),
Dengeki Ciel nosurge Zoukangou Vol.1 - Ongaku to Kioku no Kenkyuujo (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Zoukangou Vol.2 - Raciela Christmas Party (Japan) (DLC),
Dengeki Ciel nosurge Zoukangou Vol.2 - Raciela Christmas Party (Japan) (PlayView) (PSN),
Dengeki Ciel nosurge Zoukangou Vol.3 - Ongaku to Kioku no Kenkyuujo Dai-2-Kenkyuushitsu (Japan) (DLC),
Dengeki Ciel nosurge Zoukangou Vol.3 - Ongaku to Kioku no Kenkyuujo Dai-2-Kenkyuushitsu (Japan) (PlayView) (PSN),
Dengeki Gunparade March Hukkokuban (Japan) (DLC),
Dengeki Gunparade March Hukkokuban (Japan) (PlayView) (PSN),
Denki Blocks! (Europe) (minis) (PSN),
Denki Blocks! (USA) (minis) (PSN),
Desi Adda - Games of India (Europe) (PSN),
"Despicable Me - The Game (USA) (En,Fr,Es) (PSP) (PSN)",
Detana!! TwinBee (Japan) (DLC),
Detana!! TwinBee (Japan) (PCE) (PSN),
Devil Crash (Japan) (DLC),
Devil Crash (Japan) (PCE) (PSN),
Digi-Tiles (USA) (minis) (PSN),
Digimon Adventure (Japan) (PSN),
Digimon World - Re-Digitize (Japan) (PSN),
Digivice Ver Portable (Japan) (PSN),
Disgaea - Afternoon of Darkness (USA) (PSP) (PSN),
Disgaea 2 - Dark Hero Days (Europe) (DLC),
Disgaea 2 - Dark Hero Days (USA) (PSN),
Disgaea Infinite (Japan) (PSP) (PSN),
Disgaea Infinite (USA) (PSP) (PSN),
Disgaea Infinite (Asia) (En) (PSP) (PSN),
Dissidia - Final Fantasy (USA) (PSP) (PSN),
Dissidia - Final Fantasy (Europe) (PSN),
Dissidia - Final Fantasy - Universal Tuning (Japan) (PSN),
Dissidia 012 - Duodecim Final Fantasy (USA) (PSP) (PSN),
Dissidia 012 - Duodecim Final Fantasy (Europe) (PSN),
Dissidia 012 - Duodecim Final Fantasy - Assist Character - Aerith (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Bartz Alt 3 - Dancer (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Cloud Alt 3 - Kingdom Hearts Gear (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy II Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy III Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy IV Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy IX Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy V Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy VI Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy VII Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy VIII Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy X Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy XI Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy XII Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Final Fantasy XIII Music Pack (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Kuja Alt 3 - Treno Nobleman (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Laguna Alt 3 Sorceress's Knight (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Onion Knight Alt 3 - Ingus (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Sephiroth Alt 3 - Kingdom Hearts Gear (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Shantoth Alt 3 - Wedding Dress (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Terra Alt 3 - Striped Dress (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - The Emperor Alt 3 - Emperor of Arubboth (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Vaan Alt 3 - Pirate's Garb (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Warrior of Light Alt 3 - Nameless Warrior (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Yuna Alt 3 - Gunner Dressphere (Europe) (DLC),
Dissidia 012 - Duodecim Final Fantasy - Zidane Alt 3 - Marcus's Hoodie (Europe) (DLC),
"Dissidia 012 Prologus - Duodecim Final Fantasy (Asia) (En,Zh,Ko) (PSP) (PSN)",
